lat,lng,amenity,country,admin,name
-36.9194603,174.7577535,fast_food,NZ,Auckland,Hillsborough Takeaway
-41.3264484,174.8037057,electronics,NZ,Wellington,Dick Smith
-39.1446568,175.5966361,alpine_hut,NZ,Manawatu-Wanganui,Mangatepopo Hut
-39.2094083,175.6797135,alpine_hut,NZ,Waikato,Waihohonu Hut
-39.343038,175.5499468,alpine_hut,NZ,Manawatu-Wanganui,Mangaehuehu Hut
-39.3328862,175.5222303,wilderness_hut,NZ,Manawatu-Wanganui,Lupton Hut
-39.3318914,175.5250892,wilderness_hut,NZ,Manawatu-Wanganui,Blyth Hut
-39.2968814,175.5018478,alpine_hut,NZ,Manawatu-Wanganui,Mangaturatura Hut
-37.8091961,175.3054089,caravan_site,NZ,Waikato,Glenview Club Motorhome Park
-37.8116567,175.3103957,guest_house,NZ,Waikato,Saxon Lodge
-36.9209309,174.7849675,bakery,NZ,Auckland,Penny Lane's Bake Shop
-38.69878,175.90497,viewpoint,NZ,Waikato,Everyone's Lookout
-36.8498482,174.758596,fast_food,NZ,Auckland,Best Ugly Bagels
-36.8501354,174.7585169,bar,NZ,Auckland,Brothers Beer
-45.875189,170.5023929,restaurant,NZ,Otago,Del Sol - Vila Mexicana
-46.1060744,168.9233199,university,NZ,Southland,Southern Institute of Technology
-46.1073034,168.9246576,university,NZ,Southland,St Peters College
-38.9855433,177.7905741,camp_site,NZ,Hawke's Bay,Morere Tearooms and Camping Ground
-36.8994991,174.8460255,department_store,NZ,Auckland,Briscoes
-39.057559,174.0759722,mobile_phone,NZ,Taranaki,iRepair
-40.8621084,173.0266298,hotel,NZ,Tasman,Meadowbank Homestead
-41.3084919,174.7790363,hospital,NZ,Wellington,Outpatients
-41.3100755,174.7800756,hospital,NZ,Wellington,Outpatient Clinic
-37.772352,175.2418749,fuel,NZ,Waikato,Caltex
-36.9448714,174.8461957,library,NZ,Auckland,?t¨¡huhu Library
-37.7906689,175.2801009,lawyer,NZ,Waikato,Botherway Legal
-37.7903803,175.2806581,business_machines,NZ,Waikato,Calnar Point of Sale
-37.7904396,175.2804719,architect,NZ,Waikato,Chow Hill
-37.7991167,175.3165617,dentist,NZ,Waikato,Hillcrest Dental Centre
-37.7990997,175.31637,pharmacy,NZ,Waikato,Hillcrest Healthcare Pharmacy
-37.7989534,175.316454,doctors,NZ,Waikato,Hillcrest Medical Centre
-37.7990129,175.3162602,physiotherapist,NZ,Waikato,Hillcrest Physiotherapy
-37.7990555,175.3162946,laboratory,NZ,Waikato,Pathlab
-36.8026404,174.7577929,ruins,NZ,Auckland,Tank site (historical)
-36.8007264,174.7557672,ruins,NZ,Auckland,Tank site (historical)
-36.8004917,174.7554904,ruins,NZ,Auckland,Tank site (historical)
-36.8001996,174.7553438,ruins,NZ,Auckland,Tank site (historical)
-36.8030655,174.7581218,ruins,NZ,Auckland,Tank site (historic)
-36.8023953,174.7572392,ruins,NZ,Auckland,Tank site (historic)
-36.8011149,174.7560147,ruins,NZ,Auckland,Tank site (historic)
-36.8016469,174.756285,ruins,NZ,Auckland,Tank site (historic)
-36.8020642,174.7566986,ruins,NZ,Auckland,Tank site (historic)
-45.5071346,170.1228163,pub,NZ,Otago,STRATH TAIERI HOTEL
-37.7883461,175.2684055,fuel,NZ,Waikato,Challenge Lake Road
-37.7842524,175.2783376,hifi,NZ,Waikato,Sound & Picture Specialists
-37.7950449,175.2635515,fast_food,NZ,Waikato,Killarney Road Lunchbar & Takeaways
-37.7950163,175.2635913,convenience,NZ,Waikato,Killarney Superette
-36.957728,174.6238928,place_of_worship,NZ,Auckland,Laingholm Baptist Church
-43.5578437,172.6374728,butcher,NZ,Canterbury,Bamfields
-45.8774703,170.3878786,station,NZ,Otago,Wingatui
-36.9203587,174.7848858,fast_food,NZ,Auckland,Burger Wisconsin
-36.9205718,174.7849087,electronics,NZ,Auckland,Dick Smith Electronics
-36.9203016,174.7854281,bicycle,NZ,Auckland,Hedgehog Bikes
-36.9202473,174.7851845,video,NZ,Auckland,United Video
-36.9204641,174.7848965,cafe,NZ,Auckland,CEO Cafe
-36.923745,174.7856372,restaurant,NZ,Auckland,Almaz Cafe
-36.923483,174.7855979,cafe,NZ,Auckland,Luscious Cafe
-40.282728,175.631623,fire_station,NZ,Manawatu-Wanganui,Bunnythorpe Volunteer Fire Brigade
-40.139294,175.6596404,fire_station,NZ,Manawatu-Wanganui,Cheltenham Volunteer Fire Brigade
-43.5391627,172.6049271,sports,NZ,Canterbury,Bivouac Tower Junction
-43.5386241,172.6053643,electronics,NZ,Canterbury,Harvey Norman Tower Junction
-43.5402982,172.6053938,alcohol,NZ,Canterbury,Henry's Tower Junction
-43.5405043,172.6053911,bicycle,NZ,Canterbury,The Hub Tower Junction
-43.4928956,172.6430206,social_facility,NZ,Canterbury,Diana Isaac Retirement Village
-43.5533758,172.636979,retirement_home,NZ,Canterbury,Beckenham Courts Retirement Village
-43.5447885,172.512605,retirement_home,NZ,Canterbury,Woodcote Retirement Village
-41.2910415,174.7740419,cafe,NZ,Wellington,The Flight Coffee Hanger
-41.2851378,174.7742162,studio,NZ,Wellington,Radio New Zealand Wellington Offices
-37.6650346,175.8611395,wilderness_hut,NZ,Bay of Plenty,Kauritatahi Hut
-37.5147728,175.7500245,shelter,NZ,Waikato,Mangakino Shelter
-37.621953,175.8401134,wilderness_hut,NZ,Bay of Plenty,Motutapere Hut
-37.5861902,175.8307061,wilderness_hut,NZ,Bay of Plenty,Rereatukahia Hut
-41.327034,174.8309702,guest_house,NZ,Wellington,Seaward Retreat
-41.296072,174.7710677,physician,NZ,Wellington,Te Aro Health Centre
-41.2802581,174.7749551,hostel,NZ,Wellington,Stafford House
-39.4767434,175.6746725,sports_centre,NZ,Manawatu-Wanganui,Waiouru Rugby Club
-39.471503,175.6805331,sports_centre,NZ,Manawatu-Wanganui,Waiouru Gym
-39.4709514,175.6844139,cafe,NZ,Manawatu-Wanganui,Hot Shots
-39.4709767,175.6846287,bar,NZ,Manawatu-Wanganui,Waiouru Garrison Club
-39.4718166,175.6827607,restaurant,NZ,Manawatu-Wanganui,800 Man Mess
-39.3086816,175.6717134,memorial,NZ,Manawatu-Wanganui,Andy Forster
-39.0560233,174.0718316,artwork,NZ,Taranaki,The Wind Wand
-39.046421,174.1137744,hardware,NZ,Taranaki,Mitre 10
-43.5544853,172.637139,place_of_worship,NZ,Canterbury,St Saviour's Anglican Church
-37.7971054,175.152862,cafe,NZ,Waikato,Herb Lane Cafe
-41.3280689,173.2172282,toilets,NZ,Nelson,Public Toilets
-43.4824386,172.7114645,community_centre,NZ,Canterbury,Pegasus Toy Library
-43.4817742,172.704591,fitness_centre,NZ,Canterbury,QEII Fitness at Parklands
-43.4949409,172.7262266,community_centre,NZ,Canterbury,North New Brighton Community Centre
-43.4897038,172.5863411,community_centre,NZ,Canterbury,Bishopdale Community Centre
-43.4926581,172.5840582,police,NZ,Canterbury,New Zealand Police - Bishopdale
-43.5088087,172.5848666,place_of_worship,NZ,Canterbury,Presbyterian Church St Stephens
-43.5076231,172.5882741,place_of_worship,NZ,Canterbury,Baptist Church
-43.5149897,172.554159,place_of_worship,NZ,Canterbury,Presbyterian Church St Marks
-43.5085698,172.653602,community_centre,NZ,Canterbury,Shirley Community Centre
-43.5146565,172.6363343,community_centre,NZ,Canterbury,St Albans Community Centre
-43.5234881,172.6308289,place_of_worship,NZ,Canterbury,SGINZ Centre Christchurch
-43.5251848,172.6481775,community_centre,NZ,Canterbury,Avon Loop Community Centre
-43.5373649,172.6569944,community_centre,NZ,Canterbury,Phillipstown Community Centre
-43.5482462,172.6390933,community_centre,NZ,Canterbury,Sydenham Community Centre Hall
-43.553922,172.660505,community_centre,NZ,Canterbury,Risingholme Community Centre
-43.5560969,172.7211335,community_centre,NZ,,Mt Pleasant Community Centre & Ratepayers Assoc Inc
-43.5690159,172.7588382,community_centre,NZ,Canterbury,Sumner Community Centre
-43.567352,172.6522901,dance,NZ,Canterbury,Helene Nia Dance
-43.5706313,172.6400974,community_centre,NZ,Canterbury,Landsdowne Community Centre
-43.5764923,172.6179575,community_centre,NZ,Canterbury,The Old Stone House
-43.535754,172.4604572,dojo,NZ,Canterbury,Proactive Martial Arts
-43.4452163,172.6333227,medical_centre,NZ,Canterbury,Belfast Medical Centre
-43.4799085,172.6954047,medical_centre,NZ,Canterbury,Parklands Medical Centre
-43.4948218,172.7096046,medical_centre,NZ,Canterbury,Travis Medical Centre
-41.2824449,174.7764706,cafe,NZ,Wellington,Astoria
-41.283165,174.7789754,company,NZ,Wellington,Meridian Energy
-37.817498,175.9282199,wilderness_hut,NZ,Bay of Plenty,Hurunui Hut
-37.7880248,175.8955218,wilderness_hut,NZ,Waikato,Mangamuka Hut
-36.9235193,174.7017971,atm,NZ,Auckland,Bank of New Zealand
-36.8939711,174.6962486,cafe,NZ,Auckland,Salvation Kitchen
-36.711429,174.6694767,fuel,NZ,Auckland,G.A.S.
-36.8570804,174.6364931,bar,NZ,Auckland,The Hangar Bar
-43.4953749,172.6574847,medical_centre,NZ,Canterbury,Palms Counselling
-43.4973651,172.6476058,medical_centre,NZ,Canterbury,Manuka Medical Centre
-43.4985497,172.6408792,medical_centre,NZ,Canterbury,Marirehau Medical Centre
-43.4946591,172.6096283,medical_centre,NZ,Canterbury,Main North Road Medical Centre
-43.4912982,172.5950577,medical_centre,NZ,Canterbury,Harewood Road Medical Centre
-43.4979895,172.5727562,medical_centre,NZ,Canterbury,Kendal Medical Centre
-43.4985928,172.586779,medical_centre,NZ,Canterbury,Greers Road Medical Centre
-43.5003154,172.6111764,medical_centre,NZ,Canterbury,Papanui Medical Centre
-43.5070088,172.662468,medical_centre,NZ,Canterbury,Shirley Medical Centre
-43.5095504,172.6304222,medical_centre,NZ,Canterbury,St Albans Medical Centre
-43.5111239,172.6205317,yes,NZ,Canterbury,St Georges Medical Centre
-43.5120918,172.5805194,medical_centre,NZ,Canterbury,Ilam Medical Centre
-43.5165685,172.5718282,medical_centre,NZ,Canterbury,Waimairi Road Medical Centre
-43.5177859,172.5871677,medical_centre,NZ,Canterbury,Fendalton Medical Centre
-43.5141672,172.6742646,medical_centre,NZ,Canterbury,Body Wise Health
-43.5178658,172.6540777,medical_centre,NZ,Canterbury,North Avon Medical Centre
-43.5200571,172.6363271,medical_centre,NZ,Canterbury,ProMed Edgeware Doctors
-43.5213574,172.6367954,medical_centre,NZ,Canterbury,The Christchurch Doctors
-43.5210565,172.6379714,medical_centre,NZ,Canterbury,Pegasus Health
-43.5228479,172.6292643,medical_centre,NZ,Canterbury,Children's Clinic & Allergy Centre
-43.5313944,172.6307951,medical_centre,NZ,Canterbury,Ashley and Martin
-43.534232,172.6749013,medical_centre,NZ,Canterbury,Linwood Medical Centre
-43.5409164,172.6397248,doctors,NZ,Canterbury,Moorehouse Medical Centre
-43.5312945,172.5822266,medical_centre,NZ,Canterbury,TCM Chinese Medical Centre
-43.5313259,172.5778301,medical_centre,NZ,Canterbury,Upper Riccarton Medical Centre
-43.5374127,172.5292106,medical_centre,NZ,Canterbury,Hornby Medical Centre
-43.5444557,172.5287366,medical_centre,NZ,Canterbury,Hornby Medical Centre
-43.5533486,172.4732424,medical_centre,NZ,Canterbury,Templeton Medical Centre
-43.5483066,172.6223295,medical_centre,NZ,Canterbury,Selwyn Street Medical Centre
-43.5571454,172.6203343,medical_centre,NZ,Canterbury,Barrington Medical Centre
-43.5507322,172.6462723,medical_centre,NZ,Canterbury,Waltham Medical Centre
-43.5484309,172.681756,medical_centre,NZ,Canterbury,Roimata Medical Centre
-43.5491064,172.6828281,medical_centre,NZ,Canterbury,Woolston Christian Medical Centre
-43.5573453,172.7052467,veterinary,NZ,Canterbury,O2 Vet
-43.5577777,172.7051747,medical_centre,NZ,Canterbury,Ferrymead Medical Centre
-43.5579141,172.7222201,medical_centre,NZ,Canterbury,Mt Pleasant Medical Centre
-43.561695,172.7382843,verterinary,NZ,Canterbury,Dr Andrew Whiteside  Redcliffs Animal Medical Centre
-43.5669028,172.6294808,yes,NZ,Canterbury,Cashmere Medical Practice
-43.5659965,172.604175,medical_centre,NZ,Canterbury,The Hoon Hay Medical Centre
-43.5743006,172.5682195,medical_centre,NZ,Canterbury,Halswell Medical Centre
-43.5232082,172.6567935,Prison,NZ,Canterbury,Department of Corrections
-43.4877491,172.6165107,veterinary,NZ,Canterbury,Northlands Animal Care Hospital
-43.5000522,172.6636647,retirement_home,NZ,Canterbury,Palm Grove Senior Care Centre
