lat,lng,name,website
-36.9106558,174.7746373,Spice Turkish Kebabs,
-36.9106860,174.7747655,T&T Childrenswear,
-36.9113470,174.7748330,TAB Royal Oak,
-36.9107498,174.7751554,The Framers Guild,
-36.9107856,174.7753157,Wendy Fashion,
-36.9106295,174.7745631,Sahil Indian Cuisine,
-36.9104284,174.7745086,Clippers,
-36.9105028,174.7744911,The Great Thai,
-36.9105869,174.7744722,Umiya Sushi,
-37.8067944,175.2708640,Cafe Fresca,
-43.5357485,172.6383457,Future Environment Canterbury Office,
-37.7414123,175.2242460,Attwoods,http://www.attwoods.co.nz/
-37.7423738,175.2245569,Blick Industrial,
-37.7391008,175.2209621,C&N Express Limited,http://www.cnexpress.co.nz/
-37.7432198,175.2260721,Kia Motors Waikato,
-37.7426635,175.2243302,Play Learn & Grow,
-37.7429491,175.2249035,Resco,
-37.7390659,175.2217606,Zee Cafe,http://www.zeecatering.co.nz/
-41.2250976,174.8671617,La Bella Italia,
-39.5856803,174.2798926,Hawera Baptist Church,
-36.4211395,174.7227555,Mahurangi East Library,
-37.7323548,175.2252029,Hamilton Mountain Bike Tracks,http://hamiltonmtb.org.nz/
-37.7414111,175.2292707,Weka,
-36.7878091,175.0801902,BBQ,
-36.7950753,175.0527801,BBQ,
-36.7895803,175.0826314,The Grove,
-36.7881869,175.0827403,Venue Waiheke,
-36.9107549,174.7691009,Veterinary Clinic,
-36.7970729,175.0463597,Vets on Waiheke,
-37.7452021,175.2397114,Cycle Pro,
-37.7452794,175.2397271,Kowloon Chinese Takeaways,
-37.7452400,175.2397191,Lisa's Hair Design,
-37.7451420,175.2396991,Pukete Bakery & Lunch Bar,
-35.3827710,173.4088033,St. Mary's Church,http://www.hokiangapompallier.org.nz/
-35.3827484,173.4088323,St Mary’s Church cemetery,
-36.9442473,174.6203264,The Refreshment Room,
-43.1782145,172.7437895,Brew Moon Cafe,http://www.brewmooncafe.co.nz/
-43.1781543,172.7436449,Brew Moon Brewery,http://www.brewmooncafe.co.nz/brewery/4577728173
-45.8693372,170.5062009,The Huntsman Steakhouse,http://www.huntsmansteakhouse.co.nz/
-39.2244577,175.5409377,DOC Tongariro National Park - Scoria Flat Carpark [Selfcontained only],
-34.4260328,172.8624912,Toilet and shower,
-41.0807703,174.0318265,DOC Camp Waimaru,
-34.7352395,173.0449359,Bus Stop Cafe,
-34.8151069,173.1172238,Four Square,
-34.5413090,172.8529533,Sand Board Hire,
-34.6334287,172.9711635,Te Kao Lodge,
-34.6517355,172.9707306,Te Kao Store,
-34.4301048,172.6819763,Te Paki Recreation Reserves Visitor Information,
-34.5245821,172.7735493,Te Paki Stream,
-35.0476511,173.2559570,bp,
-37.7415492,175.2278484,Bedpost,
-37.7411343,175.2273295,Beds R Us,https://www.bedsrus.co.nz/
-37.7422956,175.2288099,Big Save Furniture,
-37.7409071,175.2270453,Danske Mobler,http://danskemobler.co.nz/
-37.7430721,175.2297127,Early Settler Recollections,http://www.earlysettler.co.nz/
-37.7417601,175.2281122,FCO,
-37.7401862,175.2272973,Hamilton Party Hire,http://www.hamiltonpartyhire.co.nz/
-37.7413475,175.2275962,Kitchen Things,
-37.7428606,175.2298772,Repco,
-37.7426386,175.2300498,Smart Marine,http://www.smartmarine.co.nz/
-37.7418830,175.2289476,Super Cheap Auto,
-35.1130768,173.2652316,Far North Rentals,
-35.1144373,173.2640190,Flight Centre,
-35.1132283,173.2653339,Honda,
-35.1151891,173.2668395,Kaitaia Bowling Club,
-35.1151751,173.2647309,Kaitaia Chonese Takeaway,
-35.1117802,173.2627125,Kaitaia,
-35.1108780,173.2613418,Kauri Arms Tavern,
-35.1172703,173.2671170,Kauri Lodge Motel,
-35.1114902,173.2619445,Military Prep School,
-35.1152016,173.2645449,Mr Pizza,
-35.1133694,173.2636236,ANZ,
-35.1149468,173.2645873,ANZ,
-35.1137135,173.2638137,ASB,
-35.1123667,173.2628662,Archibalds,
-35.1149220,173.2643507,BNZ,
-35.1102658,173.2611567,Bridgestone Tyre Centre,
-35.1115611,173.2615506,Caltex,
-35.1151553,173.2645085,Cappuccino,
-35.1140171,173.2637076,Central Diary,
-35.1137656,173.2635114,Coast2Coast Bakery,
-35.1150875,173.2644720,Subway,
-35.1142768,173.2639078,Town & Country Food,
-35.1140915,173.2640352,Unichem,
-35.1173876,173.2683947,iSite,
-35.1145994,173.2643588,the gecko,
-35.1138781,173.2636085,PostShop,
-35.1097309,173.2620193,Repco,
-35.1099307,173.2617515,Rod Knight Automotive,
-35.1111970,173.2616648,Sea Dragon,
-37.7698222,175.2631473,Hamilton Bodyart,
-37.7698639,175.2632385,Hell Pizza,
-37.7698423,175.2631914,Tuk Tuk Thai,
-37.7699723,175.2634751,Unichem Beerescourt Pharmacy,
-37.7699413,175.2634076,Victoria Street Cafe,
-45.4484878,167.5673260,Rocky Point Shelter,
-35.1589482,173.1572346,Ahipara Sands,
-43.5438488,172.6119034,Simo's Mosaic,
-37.7486755,175.2483032,Billy's Indian Takeaways,
-37.7486671,175.2490530,Bryant Park Fish & Chips,
-37.7487203,175.2484409,Bryant Park Liquor Centre,
-37.7486706,175.2488026,Bryant Park Mini Supermarket,
-37.7485541,175.2488745,Cinnamon,http://www.cinnamoncafe.co.nz/
-37.7486744,175.2483662,Daily Needs,
-37.7486505,175.2490991,Friends Cuisine of India,
-37.7485180,175.2493047,Hamilton Womens Fitness,http://hamiltonwomensfitness.co.nz/
-37.7486535,175.2489956,Natural Beauty,http://www.naturalbeauty.net.nz/
-37.7486686,175.2489494,The Table,
-37.7486656,175.2491636,Zig Zag Hair Design,
-37.7486568,175.2488844,2 Save,
-43.5414067,172.6129613,Little Merchants,
-37.7508849,175.2365449,Backdoor,http://www.backdoor.co.nz/
-37.7518688,175.2391549,Animates Vet Care,
-37.7518140,175.2390815,Animates,http://www.animates.co.nz/
-37.7515595,175.2386557,Horselands,http://www.horselands.co.nz/
-37.7520541,175.2397091,Sports Safari,www.sportssafari.co.nz
-35.1682804,174.0900875,Rahu,
-35.1689225,174.0855869,Rangihoua Heritage Park,
-35.1685703,174.0958507,Rangihoua Mission,
-35.1687527,174.0943736,School children,
-35.1691397,174.0861567,Setbacks & New Hope,
-35.1684315,174.0944539,Thomas Hansen,
-35.1686850,174.0857258,Track map,
-35.1690056,174.0953183,25th December 1814,
-35.1687734,174.0934286,Convicts on 'tickets of leave',
-35.1683511,174.0909355,Dinah Hall,
-35.1686306,174.0917266,Ehura,
-35.1683199,174.0893293,Hannah King,
-35.1686964,174.0925352,Jane Kendall,
-35.1697490,174.0865990,Mana Whenua,
-37.7922250,175.2942781,Grey Gardens,greygardens.co.nz
-37.7885802,175.2836057,Springcake,
-35.2803093,174.0901621,Bayview Motel,
-35.2781199,174.0841781,Beachfront Pacific Terraces Motel,
-35.2799102,174.0897099,Breakwater Motel,
-35.2822289,174.0911968,Countdown,
-35.2782231,174.0824670,Gateway Motel,
-35.2782934,174.0845998,Lucy Elizabeth Williams Scenic Reserve,
-35.2814883,174.0918762,Paihia Pharmacy,
-35.2790520,174.0823457,Paihia Tyre Centre,
-35.2885636,174.0955623,Pickled Carrot,
-35.2789585,174.0866788,Puretastes,
-35.2784440,174.0850758,Rainbow Superette,
-35.2812580,174.0917259,Sauce,
-35.2796216,174.0811773,The Nautilus Resort,
-35.2785080,174.0848812,Ti Bay Takeaways,
-35.2810765,174.0914761,Westpac Paihia,
-35.2676786,174.0816016,Whare Waka Café,
-35.2863150,174.0946165,Youth Hostel,
-35.2815799,174.0917850,PostShop,
-40.2264536,176.6026845,Kokomoko Woolshed,
-44.6286416,167.9039132,Milford Discovery Center,
-36.9132942,174.8713145,ANZ,
-36.8984835,174.9077996,ASB Bank,
-36.9114996,174.8716646,BP,
-36.9131439,174.8715217,Bank of New Zealand,
-36.8992976,174.9014243,Carl's Jr.,
-36.9059187,174.8891043,Cascades Motel,
-36.9110085,174.8748222,DW Family Doctors,
-36.9012268,174.9048934,Denny's,
-36.9181755,174.8746734,Eastside Family Doctor,
-36.9000061,174.9088258,Family Healthcare Medical Centre,
-36.9084504,174.8843710,Fraser Smith Lowe Dentists,
-36.9134974,174.9021671,Gasoline Alley,
-36.8999217,174.9078411,Highland Park Medical Centre,
-36.9006725,174.9085317,Lee Dental,
-36.8988546,174.9087922,Mobil,
-36.8984912,174.9043271,Palm Bar,
-36.8987017,174.9047067,Pizza Hut,
-36.9133329,174.8715697,Quickcash,
-36.9009409,174.9056896,Repco,
-36.8997261,174.9088395,Te Rawhiti Community Mental Health Centre,
-36.9107286,174.8736381,Valentines,
-36.9092819,174.8842065,Vets and Cattery,
-36.8984354,174.9075992,Westpac,
-36.9117551,174.8712347,Westpac,
-37.7835610,175.2592779,ACS Consumables & Stationery,
-37.7835813,175.2593883,Brown Brothers Engineers,http://brownbros.co.nz/
-37.7835996,175.2594874,Commercial Floor Coverings Ltd,
-37.7836203,175.2596000,Gibson Cooke Electrical,http://www.gibsoncooke.co.nz/
-37.7834275,175.2587566,Hamilton Canvas,http://www.hamiltoncanvas.co.nz/
-37.7723994,175.2613066,Valerie Lissette School of Dance,http://www.valerielissettedance.co.nz/
-35.2281184,173.9481526,The Sewing Shop,
-35.2282203,173.9483579,United Travel,
-35.2284825,173.9480980,Westpac,
-35.2279952,173.9482331,diamonds direct,
-35.2277862,173.9484380,paper plus,
-35.2281248,173.9484567,Bank of New Zealand,
-35.3035210,173.9619873,Bay of Islands Country Lodge,
-35.2898947,174.0195489,Bay of Islands Holiday Park,
-35.2278820,173.9483612,Himself,
-35.2281566,173.9480382,Keoghan Showcase Jewellers,
-35.2280611,173.9485073,Kerikeri Lunch Box Bakery,
-37.7762164,175.2586612,Basketique,http://www.basketique.co.nz/
-37.7807160,175.2582028,Kanvas Hair Studio,
-37.7806913,175.2581404,Kip McGrath,www.kipmcgrath.co.nz
-37.7806977,175.2580633,Maeroa Foodcentre,
-37.7806744,175.2579995,Maeroa Fruit & Veges,
-37.7763506,175.2586286,Sugar Bowl,
-35.6945097,174.3426416,A H Read Memorial Lauri Park,
-35.7102394,174.3550011,Little Earth Lodge,
-35.7236820,174.3195948,Municipal Building,
-35.7221064,174.3210781,Rabobank,
-35.7222928,174.3196265,Whangarei Law Courts,
-35.7227627,174.3207835,World War Memorial,
-35.7244092,174.3209269,split,
-37.8325353,175.3579747,Tamahere Christmas Trees,
-37.8163620,175.3358163,Bon-Marie (Strawbale House),http://www.bonmarie.co.nz/
-37.8153720,175.3351084,The Magical Garden,http://www.magicalgarden.co.nz/
-35.7279541,174.3163318,Rasheed's Shop'n'save,
-35.7261947,174.3207333,Sapporo Sushi,
-35.7322537,174.3157072,Shed Boss,
-35.7262049,174.3203917,Shotgun Betty's,
-35.7312177,174.3280820,Subway,
-35.7263351,174.3190699,Sun Wah Restaurant,
-35.7255302,174.3194556,The Cooperative Bank,
-35.7269048,174.3213769,Whangarei Drycleaners,
-35.7262346,174.3206363,Amici,
-35.7263216,174.3205379,Asahi,
-35.7288420,174.3189451,Caltex,
-35.7353585,174.3124245,Cashback Cars,
-35.7309588,174.3273056,Countdown,
-35.7263577,174.3202549,Family Store,
-35.7262950,174.3207699,Fat Camel,
-35.7325031,174.3159191,Fountain Apartments,
-35.7300490,174.3176286,Furniture City,
-35.7261417,174.3203158,Goods2U,
-35.7263695,174.3173273,Hot Spot Takeaways,
-35.7265936,174.3209598,Noodle Canteen,
-35.7324918,174.3152500,Office,
-35.7270289,174.3165021,Palmers,
-35.7315179,174.3153984,Whangarei Squash & Fitness Centre,
-35.7263830,174.3206350,Wildside,
-37.7883487,175.2918551,Devine Accounting/Websites,http://www.devineaccounting.co.nz/
-37.7889757,175.2914910,Muse Hairdressing,http://www.musehairdressing.co.nz/
-37.7887748,175.2913984,Pathlab,
-37.7882448,175.2918220,Style House,
-37.7923554,175.2937287,Five Star Appliances,http://fivestarappliances.co.nz/
-37.7922694,175.2940908,GlassLab Services,
-37.7922054,175.2943607,Laser Plumbing,http://www.laserplumbing.co.nz/
-37.7936539,175.2930117,Umai,
-35.5349240,173.3872692,Harbor Side Cafe,
-35.5351497,173.3873905,Opononi Walks,
-35.5348494,173.3875193,g.a.s.,
-35.7790861,173.7075347,g.a.s.,
-36.8921324,174.7759496,The Alex Bar and Eatery,
-36.3799417,174.6366755,Cider Shed,
-36.8474814,174.7672611,Auckland Copy Shop,
-37.0058569,174.7908150,Avis,
-36.8971396,174.6972880,Avondale Dental,
-37.0058890,174.7906863,Budget,
-36.8590429,174.7511740,Café People,
-36.8583854,174.7489731,Countdown,
-37.0058350,174.7909142,Hertz,
-36.8552324,174.7629139,Netcentral,
-37.0059092,174.7905849,Europcar,
-37.0059361,174.7904731,Thrifty,
-37.0064002,174.7905974,Airport Express,
-37.0024439,174.7904502,Go rentals,
-37.0004433,174.7879071,Hertz,
-36.5124758,175.4223271,Alisa Heights,
-36.5126291,175.4234005,Coromandel Walkway Carpark,
-36.5121492,175.4246757,Doctors Flat,
-36.5109267,175.4211672,Henry's Hill,
-36.5111993,175.4273187,Stoney Bay Campground,
-37.7894415,175.2849653,Horace Moore-Jones,
-45.4232403,167.7192357,Cats Whiskers,
-45.0242547,168.7344043,Spa B&B,
-44.6923945,169.1439831,Criffel Peak View B&B and Apartment,
-36.7620560,175.4987458,Abbey Court Motel,
-36.7609481,175.5041281,Breakaway,
-36.7591496,175.4981952,Coromandel Community Library,
-36.7560052,175.5002238,Coromandel Hotel,
-36.7546412,175.5024447,Coromandel Museum,
-36.7593995,175.4977629,Coromandel Pharmacy,
-36.7581695,175.4981759,Coromandel Supermarket,
-36.7598991,175.4975781,Laundromat,
-36.7598786,175.4974037,Pepper Tree,
-36.7566173,175.4988106,Police Station,
-36.7599592,175.4973169,Star and Garter Hotel,
-36.7616147,175.5068206,TUI Lodge,
-36.7602961,175.4971984,bnz Coromandel,
-36.8554281,174.7346814,BBQ,
-36.8568686,174.7431719,The Red Monkey,
-36.7362207,175.5092215,Cascade,
-36.7370166,175.5085534,Horopito,
-36.7348983,175.5075977,Rima,
-36.6336997,175.4762411,Hereford 'N' A Pickle,
-36.6344811,175.4765298,Postcentre,
-36.8342419,175.6954038,Countdown,
-36.8303030,175.7057355,Four Square,
-36.8338365,175.7043509,Westpac,
-36.8859254,175.6742365,Wilderland Shop,
-42.2437934,171.3255246,Barrytown Hall,
-38.0053353,175.3108959,Mac's Meats,
-38.0053687,175.3110053,Westend Electronics,
-38.0053525,175.3109523,Westend Takeaways,
-37.8720545,175.6829462,The Shires Rest,
-37.8720144,175.6831392,iSite,
-38.3652680,176.0029136,Bull Ring,
-38.6549349,176.0859997,Huka Lodge,
-38.6874392,176.0696407,Unichem Mainstreet Pharmacy,
-38.6495007,176.0886548,Wairakei Tourist Park Taupo NZ,
-38.6495239,176.0886678,Welcome to Huka Falls,
-39.6749730,175.7952937,mobil,
-38.3570755,176.3687907,Rainbow Crater,
-38.2809404,176.4004785,Rift Valley Panorama,
-38.2826029,176.3983865,Waimangu Monintoring Station,
-38.2773712,176.4104292,Waimangu Vegetation,
-38.2831574,176.3971485,Waomangu Geyser 1900 - 1904,
-38.2780668,176.4092108,Warbrick Terraces,
-38.2857431,176.3869269,cafe nature@waimangu.co.nz,
-38.2852727,176.3928480,Echo Crater,
-38.3558629,176.3677087,Geyser Café,
-38.2822497,176.3990382,Inferno Crater,
-38.2732997,176.4157397,Lake Rotomahana,
-41.2965149,174.7939934,A timely weapon,
-41.2841379,174.7751621,Concrete,
-41.2830382,174.7752407,Decjuba,
-41.2841383,174.7752378,Fix,
-41.2930961,174.7755069,KK Malaysian Restaurant,
-41.2963105,174.7947175,Mt Victoria - Wellington Town Belt,
-41.2841324,174.7750662,Namd,
-41.2929934,174.7752412,Satey Village,
-41.2771882,174.7801240,Single File,
-41.2831365,174.7751515,Whitcoulls,
-41.2832518,174.7756274,Witchery,
-41.2832465,174.7752086,blue illusion,
-41.2831875,174.7750849,the annexe,
-41.2917749,174.7877771,vista,
-36.7701447,174.7221945,Glenfield Bakery,
-36.7702899,174.7221220,EZ Wash Laundromat,
-36.7703494,174.7220875,Chinese Takeaway,
-36.7704226,174.7220392,Amcal,
-36.7700811,174.7222256,Ivan's Takeaway,
-36.7702360,174.7221444,Koha Sushi,
-36.7701834,174.7221652,Pams Corner Dairy,
-36.7831296,174.7313602,Sunrise Bakery,
-36.7832467,174.7314927,Chartwell Pharmacy,
-36.7834031,174.7316798,Domino's Pizza,
-36.7746320,174.7339253,Temptation,
-36.7745741,174.7324474,Lunch Bar,
-36.7742233,174.7201445,Loafers Bakery,
-36.7811840,174.7215473,Glenfield 7 Day Pharmacy,
-36.7807653,174.7225860,Glenfield Library and Kaipatiki Local Board,
-36.7806170,174.7214648,Mr. Bread,
-36.7811081,174.7211378,White Cross,
-36.8119823,174.7263804,Blitza Pizza,
-36.8120406,174.7260678,OTT,
-36.7864063,174.7720284,Subway,
-36.7860379,174.7727142,Niko's Pizza,http://www.nikospizza.co.nz/
-36.7876787,174.7711823,Burger King,
-36.7854112,174.7733320,Pita Pit,
-36.7861548,174.7729248,Shahrzad Kebab,
-36.7884267,174.7723493,Bakers Delight,
-36.7891817,174.7728648,Sal's Pizza,
-36.7847179,174.7731860,Elephant Wrestler,
-36.7887011,174.7726639,The Commons,
-36.7774058,174.7441724,Washworld,
-36.7832327,174.7399456,PB Technologies,
-36.7831118,174.7400854,Appliance Shed,
-36.8017123,174.7344045,The Flaming Onion,
-36.7707256,174.7367412,Curry Club,
-36.7706363,174.7365972,Persia Kebab,
-36.7705700,174.7364893,Butcher Jacks,
-36.7772258,174.7449121,Repco,
-36.7799867,174.7453497,Mad Butcher,
-36.7782825,174.7420658,NZ Safety,
-36.7843652,174.7363933,VTNZ,
-36.8560184,174.7467783,George FM,
-36.7719934,174.7395020,Subway,
-41.2829439,173.2782173,Challenge,
-41.2846497,173.2688438,The Bug,
-41.2138679,173.3960175,npd,
-41.2897746,174.0006283,npd,
-39.6684641,176.8785191,Hawthornes,
-39.6683811,176.8786775,Craft Market,
-36.7721468,174.7413462,Jaycar,
-36.7734536,174.7425266,Super Cheap Auto,
-41.1117044,173.0109592,ASB,
-41.1058598,173.0117780,Abel Tasman Motel,
-41.1104509,173.0111964,Bay Pharmacy,
-41.1322693,173.0093234,Happy Apple Backpackers,
-41.1090758,173.0108365,LiquorLand,
-41.1124872,173.0106968,Motueka Backpackers,
-41.1107590,173.0108815,Muses Cafe,
-41.1095441,173.0115781,St. Thomas Anglican Church,
-41.4844314,173.8395226,Marlborough Vintners Hotel,
-40.9910004,173.0081801,Abel Tasman Coastal Track,
-40.9910680,173.0080755,Abel Tasman National Park,
-41.0051156,173.0095625,Hooked on Maraha,
-40.9907408,173.0154510,Stus Lookout,
-36.9419554,174.7867755,ANZ,
-36.9693108,174.8004013,ANZ,
-36.9697151,174.8005964,ANZ,
-36.9412331,174.7871493,ASB Bank,
-36.9693753,174.8002444,ASB Bank,
-36.9562607,174.7894799,Airport Travel Air Motor Inn,
-36.8754189,174.7754101,Alpers Lodge,
-36.9691039,174.7996347,Bader Drive Medical Centre,
-36.9425452,174.7868759,Bank of New Zealand,
-36.9676738,174.7980921,Carls Jr.,
-36.9414191,174.7868069,Coronation Restaurant and Cafe,
-36.9430162,174.7876552,Family Doctors,
-36.9426998,174.7868843,Fresh Choice,
-36.9418963,174.7869437,Info,
-36.9654216,174.7860747,Kiwi Airport Backpackers,
-36.9646826,174.7863280,Kiwi Motel,
-36.9415752,174.7868472,Lucky Cafe,
-36.9417329,174.7872875,Mangere Bridge Pharmacy,
-36.9499877,174.7913009,Mangere Bridge Tavern,
-36.9477462,174.7897850,Mangere Bridge Veterinary Hospital and Clinic,
-36.9678847,174.7985721,Mangere Cosmopolitan Club Incorporated,
-36.9660718,174.7928733,Mangere West Kindergarten,
-36.9692415,174.8001964,McDonald's,
-36.9690476,174.7974744,Pak N' Save Fuel,
-36.9416791,174.7868783,Phnom Penh Restaurant,
-36.9694325,174.7968520,Pizza Hut,
-36.9420979,174.7873830,Quickcash,
-36.9699781,174.7993565,Quickcash,
-36.9643389,174.7865467,Silver Oaks Inn,
-36.9660532,174.7858008,Skyway Lodge,
-36.9419923,174.7873536,Subway,
-36.9692251,174.7967727,Subway,
-36.9420178,174.7873608,Westpac,
-36.9696312,174.7971740,Westpac,
-36.8753748,174.7754667,Alpers Lodge,
-40.9633680,173.0526151,D'Urville's Astrolabe,
-40.9607442,173.0556331,The Granite Coast,
-40.9739363,173.0480148,Yellow Point Lookout,
-42.4496863,171.2151349,Sundowner Motel,
-41.7687175,172.1909372,The 1929 Murcison Earthquake,
-42.1141718,171.3262267,Water at Work,
-41.7681899,172.1916112,Whie Creek Faultline 129,
-42.1142160,171.3265675,Chimney Pot,
-42.4514943,171.2098228,Hertz,
-37.8057679,175.2629801,Coupland's Bakeries,
-37.8057315,175.2628292,Green World,
-37.8058062,175.2631390,The Mad Butcher,
-37.0726312,174.9426164,BP,
-37.0676189,174.9437574,Monument Motor Lodge,
-37.0774232,174.9422623,Papakura Motel,
-37.2443831,175.0190430,Pokeno Patrol Base,
-37.0648371,174.9414877,Wood Street Doctors and Pharmacy,
-37.2017545,174.9023231,ASB Bank,
-37.2111428,174.9107957,Burger King,
-37.2093460,174.9097122,Challenge!,
-37.0715822,174.9426450,Franklin Vets,
-37.2044984,174.8984761,Franklin Vets,
-37.2596545,174.9458540,Gasoine Alley,
-37.2653689,174.9579454,Gull,
-37.1999695,174.8926953,Lakeside Retirement Lodge,
-37.2021703,174.9055805,Lone Star,
-37.2022255,174.9060590,Mexicali,
-37.2045732,174.9003689,Pak n Save Fuel,
-37.2038826,174.9006268,Parkview Motor Inn,
-37.1986079,174.9015362,Seddon Medical,
-37.2026489,174.9058408,The Coffee Club,
-37.2014278,174.9056848,The Sugar Shed,
-34.9847772,173.5249872,Rangikapiti Pa,
-43.5006827,172.2167259,Challenge!,
-45.1286122,170.0981841,Westpac,
-41.2541142,173.9396990,Davies Bay campsite DOC,
-45.1301280,170.1011007,Old Post Office Backpackers,
-45.1292543,170.1004899,Challenge,
-45.1290099,170.0982857,Graham Electrical,
-45.1293259,170.0985995,More than Books,
-44.7255166,168.3141810,Sylvan Campsite DOC,
-45.1921334,169.3194804,Clyde Holiday Park,
-45.1302464,170.0999579,Four Square Maniototo,
-45.1290054,170.0993744,Freddy's Restaurant,
-45.1291183,170.0982992,Maniototo Pharmacy,
-45.1294319,170.0986960,The Hair Studio,
-45.1300904,170.0992775,i-Site,
-45.1295057,170.0991574,E-Central Cafe,
-45.1304068,170.1004856,Foley & Jones Quality Butchers,
-36.7095587,174.7275863,The Pet Doctors,
-37.8066822,175.2639428,Aarque Graphics,http://graphics.aarque.co.nz/
-37.8066474,175.2638220,First Class Accounts,
-37.8064738,175.2632203,Guntraders & Outdoors,
-37.8067325,175.2641177,New Zealand Electrical & Pumps,
-37.8067526,175.2641877,PC Hardware,http://pchardware.co.nz/
-37.8066124,175.2637000,Pino Plus Asian Store,http://pinoplus.co.nz/
-37.8067707,175.2642508,Smart Wired,http://www.smart-wired.co.nz/
-37.8064723,175.2630761,Top Catch,https://www.topcatch.co.nz/
-37.8065981,175.2636505,Truestyle Homes,
-37.8066629,175.2638757,Urban Ink,http://www.urbanink.co.nz/
-37.8065803,175.2635885,W3 Design,https://www.w3.co.nz/
-43.5308291,172.6389618,Sasons,
-36.7809089,174.7218242,Hair Master,
-36.7810861,174.7215987,Wow Wow Wow,
-36.7812269,174.7215116,Burger Fuel,
-36.7805587,174.7214857,Glenfield Dairy,
-36.7806557,174.7214448,Chinese & European Foods,
-36.7806888,174.7214208,Pepito Silverio,
-36.7794905,174.7290507,Upper Crust Bakery & Espresso,
-36.7794456,174.7290611,Blow Hair Design,
-36.7794066,174.7290685,The Chip Basket,
-36.7793670,174.7290758,Chivarly Foodmarket,
-36.7793238,174.7290847,Cusine India,
-36.7792624,174.7290958,Valley Liquor,
-36.7679989,174.7398232,Briscoes,
-36.7675149,174.7384882,ASB,
-36.7676306,174.7382816,Hollywood Bakery and Espresso,
-36.7705783,174.7370982,The Coffee Club,
-36.7676541,174.7393483,AA Auto Service & Repair,
-36.8562276,174.7461531,El Sizzling Chorizo,
-36.7677587,174.7380328,ANZ,
-36.7679544,174.7375063,BNZ,
-36.7705302,174.7370320,Nando's,
-43.3582989,170.2008590,Franz Josef Oasis Hotel,
-42.4627421,171.1956653,Mobil,
-42.5846084,171.1312360,Whitebait Cafe,
-43.3875683,170.1816132,Aviators Cafe,
-43.3878582,170.1820817,Fern Grove,
-43.3877445,170.1816109,The Glacier Shop,
-43.3874327,170.1820688,The Landing,
-37.6474254,176.1986555,Tay Street Cafe,
-41.2811311,174.7766957,Home on Stout,
-45.0321289,168.6838115,Rent or Sell - Real Estate Portal,
-36.8524053,174.6358903,Central Park Cafe,
-35.2176338,174.2384144,Urupukapuka Bay campsite (DOC),
-35.2236729,174.2354175,Sunset Bay campsite (DOC),
-35.2264073,174.2339800,Cable Bay campsite (DOC),
-37.7879882,175.3058176,Eastlink Sports,
-36.8579791,174.7230203,Big Blue House Bed and Breakfast,
-36.8835416,174.7334884,Farmers,
-36.8764552,174.7358907,Hollywood Cafe,
-36.8645983,174.7380702,Occam Espresso Bar Kitchen,
-36.8659054,174.7433892,Ross Pomodor Pizzeria,
-36.8636186,174.7370130,Surrey Medical Centre,
-36.8641601,174.7376272,Urban Jungle Cafe,
-43.7146734,169.4227438,Lake Paringa Lodge,
-43.7219766,169.4115168,Lake Paringa,
-43.7896991,169.1213891,Curley Tree Whitebait Company,
-43.7155250,169.2252996,Haast Pass,
-44.4369268,169.1931813,Lake Hawea,
-43.9772972,169.4228464,Landsborough River,
-43.7722427,169.3548798,Paringa Track Northern Car Park,
-36.8693393,174.7498807,Kings Roast,
-36.8701545,174.7481818,The Baker's Cottage,
-36.8597435,174.7524306,AS Colour,
-36.8596849,174.7523753,Craft Kitchen,
-36.8595692,174.7532180,Heroes for Sale,
-36.8629657,174.7562560,Andy Harper Tyres,
-37.7878452,175.2780727,Vegan Buffet,
-37.0191670,175.8400617,recycling,
-36.8795339,174.7496346,Allsports,
-36.8625633,174.7561060,Golf Warehouse,
-36.8658362,174.7585840,Eden Terrace Patisserie & Cafe,
-36.8661573,174.7581582,Eden Terrace Liquor,
-45.2230067,170.4292366,Gold Fields Plaque,
-45.3921391,170.6332055,Historic Bridge,
-36.6152375,174.6779280,ASB Bank,
-36.6155218,174.6776096,French Bakery,
-36.6156759,174.6777084,Northern Union,
-36.6199412,174.6723565,Pak n Save Fuel,
-36.5886964,174.6789896,Vet,
-36.5868095,174.6933137,Hibiscus Coast Medical Centre,
-36.6149089,174.6784356,The Coffee Club,
-44.0042825,170.4769898,ANZ atm,
-44.0946080,171.2370451,Rawhiti Backpackers,http://bbh.co.nz
-37.0407717,175.2491697,Thousand Acre Campground,
-45.8480293,170.5326826,Baldwin Street,
-41.2813580,173.7667794,Havelock School,
-45.8755351,170.5026010,City Mini Market,
-45.8750231,170.5028946,Dunedin City Pharmacy,
-45.8753468,170.5026786,Etrusco at the Savoy,
-45.8764541,170.5020805,Excelsior Café,
-45.8773107,170.5019144,Former Bank of New Zealand,
-45.8753819,170.5075132,Law Courts,
-45.8744469,170.5040934,Mac's Brewbar,
-45.8746368,170.5037547,Ra,
-45.8745993,170.5052898,Rue,
-45.8749374,170.5031906,Subway,
-45.8760919,170.5025892,The Black Dog,
-45.8799158,170.5019861,The Clean,
-45.8746917,170.5035900,The Craic,
-45.8750775,170.5065694,The Law Courts Hotel,
-45.8746583,170.5049747,Two Chefs,
-45.8746811,170.5033407,alibi,
-45.8748269,170.5056191,potpourri,
-36.7832046,174.7314398,Chartwell Liquor Spot,
-36.8690638,174.7511651,Shooters Saloon,
